date;start;final;high;low
19.03.2013;14.452,06;14.455,82;14.514,34;14.382,09
18.03.2013;14.514,11;14.452,06;14.521,59;14.404,21
15.03.2013;14.539,14;14.514,11;14.539,14;14.470,50
14.03.2013;14.455,28;14.539,14;14.539,29;14.455,28
13.03.2013;14.450,06;14.455,28;14.472,80;14.411,66
12.03.2013;14.447,29;14.450,06;14.478,80;14.412,06
11.03.2013;14.397,07;14.447,29;14.448,06;14.373,32
08.03.2013;14.329,49;14.397,07;14.413,17;14.329,49
07.03.2013;14.296,24;14.329,49;14.354,69;14.296,24
06.03.2013;14.253,77;14.296,24;14.320,65;14.253,00
05.03.2013;14.127,82;14.253,77;14.286,37;14.127,82
04.03.2013;14.089,66;14.127,82;14.128,21;14.030,37
01.03.2013;14.054,49;14.089,66;14.107,09;13.937,60
28.02.2013;14.075,37;14.054,49;14.149,15;14.050,18
27.02.2013;13.900,13;14.075,37;14.104,48;13.885,88
26.02.2013;13.784,17;13.900,13;13.918,44;13.784,17
25.02.2013;14.000,57;13.784,17;14.081,58;13.784,01
22.02.2013;13.880,62;14.000,57;14.001,04;13.880,62
21.02.2013;13.927,54;13.880,62;13.927,54;13.837,02
20.02.2013;14.035,67;13.927,54;14.056,40;13.921,82
19.02.2013;13.981,76;14.035,67;14.043,30;13.980,90
15.02.2013;13.973,39;13.981,76;14.000,13;13.908,11
14.02.2013;13.982,91;13.973,39;13.988,52;13.924,69
13.02.2013;14.018,70;13.982,91;14.028,57;13.945,93
12.02.2013;13.971,24;14.018,70;14.038,97;13.968,94
11.02.2013;13.992,97;13.971,24;13.992,97;13.940,41
08.02.2013;13.944,05;13.992,97;14.018,42;13.944,05
07.02.2013;13.986,52;13.944,05;13.988,06;13.852,20
06.02.2013;13.979,30;13.986,52;13.991,61;13.913,18
05.02.2013;13.880,08;13.979,30;14.013,60;13.880,08
04.02.2013;14.009,79;13.880,08;14.009,79;13.866,83
01.02.2013;13.860,58;14.009,79;14.019,78;13.860,58
31.01.2013;13.910,42;13.860,58;13.941,06;13.860,58
30.01.2013;13.954,42;13.910,42;13.964,98;13.900,78
29.01.2013;13.881,93;13.954,42;13.969,82;13.881,29
28.01.2013;13.895,98;13.881,93;13.915,72;13.862,57
25.01.2013;13.825,33;13.895,98;13.895,98;13.825,33
24.01.2013;13.779,33;13.825,33;13.878,47;13.779,33
23.01.2013;13.712,21;13.779,33;13.749,29;13.710,13
22.01.2013;13.649,70;13.712,21;13.712,21;13.622,96
18.01.2013;13.596,02;13.649,70;13.649,85;13.573,78
17.01.2013;13.511,23;13.596,02;13.633,45;13.511,23
16.01.2013;13.534,89;13.511,23;13.534,89;13.468,96
15.01.2013;13.507,32;13.534,89;13.543,76;13.447,49
14.01.2013;13.488,43;13.507,32;13.519,95;13.460,47
11.01.2013;13.471,45;13.488,43;13.496,68;13.439,97
10.01.2013;13.391,82;13.471,22;13.478,20;13.382,29
09.01.2013;13.329,92;13.390,51;13.416,55;13.329,08
08.01.2013;13.377,42;13.328,85;13.377,42;13.293,13
07.01.2013;13.436,13;13.384,29;13.436,13;13.343,32
04.01.2013;13.391,05;13.435,21;13.447,11;13.376,23
03.01.2013;13.413,01;13.391,36;13.430,60;13.358,30
02.01.2013;13.104,30;13.412,55;13.412,71;13.104,30
31.12.2012;12.938,19;13.104,14;13.109,13;12.883,89
28.12.2012;13.095,08;12.938,11;13.095,46;12.926,86
27.12.2012;13.114,97;13.096,31;13.141,74;12.964,08
26.12.2012;13.138,85;13.114,59;13.174,88;13.076,87
24.12.2012;13.190,15;13.139,08;13.190,38;13.128,55
21.12.2012;13.309,95;13.190,84;13.309,95;13.122,53
20.12.2012;13.246,67;13.311,72;13.314,64;13.216,03
19.12.2012;13.351,04;13.251,97;13.357,70;13.251,74
18.12.2012;13.236,61;13.350,96;13.365,86;13.232,58
17.12.2012;13.135,17;13.235,39;13.244,33;13.134,63
14.12.2012;13.170,80;13.135,01;13.190,41;13.118,46
13.12.2012;13.241,38;13.170,72;13.264,41;13.147,19
12.12.2012;13.250,05;13.245,45;13.329,44;13.227,44
11.12.2012;13.170,34;13.248,44;13.306,57;13.170,34
10.12.2012;13.154,89;13.169,88;13.195,35;13.139,08
07.12.2012;13.072,87;13.155,13;13.157,28;13.072,87
06.12.2012;13.026,19;13.074,04;13.076,88;13.007,84
05.12.2012;12.948,96;13.034,49;13.089,11;12.923,44
04.12.2012;12.966,45;12.951,78;13.022,51;12.940,07
03.12.2012;13.027,73;12.965,60;13.087,32;12.959,42
30.11.2012;13.022,05;13.025,58;13.053,74;12.988,68
29.11.2012;12.977,35;13.021,82;13.062,56;12.961,92
28.11.2012;12.875,56;12.985,11;12.989,10;12.765,32
27.11.2012;12.963,38;12.878,13;12.980,19;12.868,26
26.11.2012;13.008,30;12.967,37;13.008,45;12.900,17
23.11.2012;12.833,13;13.009,68;13.011,45;12.832,98
21.11.2012;12.788,36;12.836,89;12.845,99;12.786,13
20.11.2012;12.790,89;12.788,51;12.808,56;12.701,07
19.11.2012;12.590,23;12.795,96;12.796,19;12.590,23
16.11.2012;12.542,31;12.588,31;12.604,17;12.471,49
15.11.2012;12.571,10;12.542,38;12.600,59;12.496,56
14.11.2012;12.746,54;12.570,95;12.797,73;12.542,68
13.11.2012;12.808,71;12.756,18;12.898,25;12.748,51
12.11.2012;12.815,93;12.815,08;12.861,28;12.783,00
09.11.2012;12.811,17;12.815,39;12.890,19;12.743,39
08.11.2012;12.932,81;12.811,32;12.980,23;12.811,24
07.11.2012;13.228,24;12.932,73;13.228,32;12.876,60
06.11.2012;13.113,89;13.245,68;13.290,75;13.112,90
05.11.2012;13.092,28;13.112,44;13.140,58;13.038,71
02.11.2012;13.233,39;13.093,16;13.289,45;13.076,57
01.11.2012;13.099,19;13.232,62;13.273,71;13.099,11
31.10.2012;13.107,44;13.096,46;13.189,08;13.052,07
30.10.2012;13.107,21;13.107,21;13.107,21;13.107,21
26.10.2012;13.104,22;13.107,21;13.151,72;13.040,17
25.10.2012;13.079,64;13.103,68;13.164,52;13.039,86
24.10.2012;13.103,53;13.077,34;13.155,21;13.063,63
23.10.2012;13.344,90;13.102,53;13.344,90;13.083,28
22.10.2012;13.344,28;13.345,89;13.368,55;13.235,15
19.10.2012;13.545,33;13.343,51;13.545,49;13.312,22
18.10.2012;13.553,24;13.548,94;13.588,73;13.510,93
17.10.2012;13.539,63;13.557,00;13.561,65;13.468,90
16.10.2012;13.423,84;13.551,78;13.556,37;13.423,76
15.10.2012;13.329,54;13.424,23;13.437,66;13.325,93
12.10.2012;13.325,62;13.328,85;13.401,32;13.296,43
11.10.2012;13.346,28;13.326,39;13.428,49;13.326,12
10.10.2012;13.473,53;13.344,97;13.478,83;13.327,62
09.10.2012;13.582,88;13.473,53;13.592,33;13.473,31
08.10.2012;13.610,38;13.583,65;13.610,38;13.552,09
05.10.2012;13.569,18;13.610,15;13.661,87;13.568,75
04.10.2012;13.495,18;13.575,36;13.594,33;13.495,18
03.10.2012;13.479,21;13.494,61;13.536,27;13.439,12
02.10.2012;13.515,30;13.482,36;13.567,06;13.424,92
01.10.2012;13.437,66;13.515,11;13.598,25;13.437,66
28.09.2012;13.485,89;13.437,13;13.487,66;13.367,27
27.09.2012;13.413,47;13.485,97;13.522,83;13.413,47
26.09.2012;13.457,86;13.413,51;13.480,37;13.406,91
25.09.2012;13.559,92;13.457,55;13.620,21;13.457,25
24.09.2012;13.577,85;13.558,92;13.601,90;13.521,68
21.09.2012;13.597,24;13.579,47;13.647,10;13.571,53
20.09.2012;13.575,17;13.596,93;13.599,02;13.503,00
19.09.2012;13.565,41;13.577,96;13.626,48;13.556,74
18.09.2012;13.552,33;13.564,64;13.582,12;13.517,81
17.09.2012;13.588,57;13.553,10;13.593,15;13.526,67
14.09.2012;13.540,40;13.593,37;13.653,24;13.533,94
13.09.2012;13.329,71;13.539,86;13.573,33;13.325,11
12.09.2012;13.321,62;13.333,35;13.373,62;13.317,52
11.09.2012;13.254,60;13.323,36;13.354,34;13.253,21
10.09.2012;13.308,56;13.254,29;13.324,10;13.251,39
07.09.2012;13.289,53;13.306,64;13.320,27;13.266,22
06.09.2012;13.045,23;13.292,00;13.294,13;13.045,08
05.09.2012;13.036,09;13.047,48;13.095,91;13.018,74
04.09.2012;13.092,15;13.035,94;13.092,39;12.977,09
31.08.2012;13.002,72;13.090,84;13.151,87;13.002,64
30.08.2012;13.101,29;13.000,71;13.101,37;12.978,91
29.08.2012;13.103,46;13.107,48;13.144,81;13.081,27
28.08.2012;13.122,74;13.102,99;13.147,32;13.081,12
27.08.2012;13.157,74;13.124,67;13.176,17;13.115,46
24.08.2012;13.052,82;13.157,97;13.175,51;13.027,20
23.08.2012;13.171,37;13.057,46;13.171,37;13.046,46
22.08.2012;13.198,31;13.172,76;13.205,06;13.120,34
21.08.2012;13.272,10;13.203,58;13.330,76;13.186,60
20.08.2012;13.274,58;13.271,64;13.276,15;13.230,06
17.08.2012;13.251,20;13.275,20;13.281,32;13.244,85
16.08.2012;13.163,24;13.250,11;13.269,35;13.145,85
15.08.2012;13.157,47;13.164,78;13.192,89;13.138,23
14.08.2012;13.168,11;13.172,14;13.223,01;13.142,10
13.08.2012;13.204,93;13.169,43;13.205,01;13.112,94
10.08.2012;13.163,15;13.207,95;13.208,22;13.094,96
09.08.2012;13.174,73;13.165,19;13.200,23;13.125,09
08.08.2012;13.158,10;13.175,64;13.202,65;13.115,24
07.08.2012;13.118,65;13.168,60;13.215,97;13.118,42
06.08.2012;13.099,88;13.117,51;13.187,28;13.099,72
03.08.2012;12.884,82;13.096,17;13.133,18;12.884,82
02.08.2012;12.969,70;12.878,88;12.969,85;12.778,90
01.08.2012;13.007,47;12.971,06;13.074,83;12.951,16
31.07.2012;13.071,72;13.008,68;13.082,66;13.006,48
30.07.2012;13.075,35;13.073,01;13.128,64;13.042,85
27.07.2012;12.888,91;13.075,66;13.117,74;12.888,53
26.07.2012;12.680,59;12.887,93;12.931,22;12.680,59
25.07.2012;12.617,77;12.676,05;12.732,77;12.617,62
24.07.2012;12.720,93;12.617,32;12.730,09;12.521,84
23.07.2012;12.820,45;12.721,46;12.820,45;12.583,41
20.07.2012;12.942,68;12.822,57;12.942,83;12.810,35
19.07.2012;12.909,61;12.943,36;12.977,57;12.889,93
18.07.2012;12.796,98;12.908,70;12.921,94;12.754,61
17.07.2012;12.728,73;12.805,54;12.829,23;12.645,10
16.07.2012;12.776,33;12.727,21;12.779,58;12.690,05
13.07.2012;12.573,73;12.777,09;12.784,73;12.573,04
12.07.2012;12.602,71;12.573,27;12.630,64;12.492,25
11.07.2012;12.653,04;12.604,53;12.661,97;12.534,33
10.07.2012;12.733,87;12.653,12;12.830,29;12.606,91
09.07.2012;12.772,02;12.736,29;12.772,02;12.686,57
06.07.2012;12.889,40;12.772,47;12.889,40;12.702,99
05.07.2012;12.941,85;12.896,67;12.961,30;12.852,24
03.07.2012;12.868,06;12.943,82;12.946,20;12.845,28
02.07.2012;12.879,71;12.871,39;12.902,12;12.795,48
29.06.2012;12.604,60;12.880,09;12.880,39;12.604,53
28.06.2012;12.626,25;12.602,26;12.626,25;12.450,17
27.06.2012;12.532,93;12.627,01;12.646,87;12.532,71
26.06.2012;12.503,57;12.534,67;12.576,41;12.452,03
25.06.2012;12.639,80;12.502,66;12.639,87;12.458,01
22.06.2012;12.574,82;12.640,78;12.674,08;12.574,67
21.06.2012;12.823,10;12.573,57;12.857,39;12.561,46
20.06.2012;12.837,10;12.824,39;12.877,18;12.744,92
19.06.2012;12.744,62;12.837,33;12.898,94;12.744,47
18.06.2012;12.767,02;12.741,82;12.781,93;12.696,18
15.06.2012;12.652,21;12.767,17;12.774,70;12.651,38
14.06.2012;12.497,89;12.651,91;12.698,68;12.497,66
13.06.2012;12.566,38;12.496,38;12.598,25;12.453,69
12.06.2012;12.412,07;12.573,80;12.577,02;12.411,91
11.06.2012;12.553,81;12.411,23;12.650,47;12.398,48
08.06.2012;12.460,81;12.554,20;12.554,20;12.398,44
07.06.2012;12.416,53;12.460,96;12.555,26;12.416,53
06.06.2012;12.125,00;12.414,79;12.414,79;12.125,00
05.06.2012;12.101,08;12.127,95;12.147,55;12.072,17
04.06.2012;12.119,85;12.101,46;12.143,69;12.035,09
01.06.2012;12.391,56;12.118,57;12.391,63;12.107,48
31.05.2012;12.414,41;12.393,45;12.489,87;12.316,48
30.05.2012;12.579,02;12.419,86;12.579,10;12.396,40
29.05.2012;12.454,83;12.580,69;12.611,61;12.454,60
25.05.2012;12.530,74;12.454,83;12.533,12;12.421,53
24.05.2012;12.491,91;12.529,75;12.539,59;12.419,63
23.05.2012;12.501,52;12.496,15;12.508,30;12.311,56
22.05.2012;12.505,38;12.502,81;12.575,96;12.447,33
21.05.2012;12.369,15;12.504,48;12.508,11;12.367,72
18.05.2012;12.443,02;12.369,38;12.492,97;12.336,76
17.05.2012;12.598,32;12.442,49;12.611,42;12.440,52
16.05.2012;12.617,32;12.598,55;12.722,63;12.597,34
15.05.2012;12.695,05;12.632,00;12.758,43;12.608,16
14.05.2012;12.818,49;12.695,35;12.818,86;12.661,48
11.05.2012;12.851,79;12.820,60;12.918,01;12.779,28
10.05.2012;12.831,58;12.855,04;12.931,71;12.820,30
09.05.2012;12.921,81;12.835,06;12.921,81;12.748,48
08.05.2012;13.000,73;12.932,09;13.000,73;12.810,39
07.05.2012;13.035,85;13.008,53;13.049,09;12.970,00
04.05.2012;13.204,62;13.038,27;13.205,00;13.022,34
03.05.2012;13.267,59;13.206,59;13.284,09;13.175,64
02.05.2012;13.278,11;13.268,57;13.278,11;13.192,21
01.05.2012;13.214,16;13.279,32;13.338,66;13.174,65
30.04.2012;13.228,31;13.213,63;13.228,76;13.176,01
27.04.2012;13.204,70;13.228,31;13.266,68;13.192,21
26.04.2012;13.090,11;13.204,62;13.227,82;13.075,96
25.04.2012;12.997,69;13.090,72;13.105,70;12.993,60
24.04.2012;12.927,77;13.001,56;13.050,30;12.926,49
23.04.2012;13.028,20;12.927,17;13.028,20;12.845,58
20.04.2012;12.964,48;13.029,26;13.082,54;12.964,25
19.04.2012;13.028,73;12.964,10;13.080,20;12.896,82
18.04.2012;13.114,56;13.032,75;13.114,56;13.027,49
17.04.2012;12.921,79;13.115,54;13.131,36;12.921,79
16.04.2012;12.850,88;12.921,41;12.986,77;12.850,80
13.04.2012;12.986,20;12.849,59;12.986,35;12.845,28
12.04.2012;12.806,45;12.986,58;12.986,96;12.806,30
11.04.2012;12.716,92;12.805,39;12.844,82;12.716,92
10.04.2012;12.929,44;12.715,93;12.929,59;12.710,56
09.04.2012;13.057,57;12.929,59;13.057,72;12.903,78
05.04.2012;13.067,18;13.060,14;13.088,11;13.012,46
04.04.2012;13.198,19;13.074,75;13.198,19;13.020,86
03.04.2012;13.258,96;13.199,55;13.265,36;13.131,21
02.04.2012;13.211,36;13.264,49;13.297,11;13.153,69
30.03.2012;13.147,94;13.212,04;13.224,49;13.147,78
29.03.2012;13.125,99;13.145,82;13.151,57;13.032,67
28.03.2012;13.195,39;13.126,21;13.212,64;13.069,26
27.03.2012;13.242,09;13.197,73;13.264,98;13.194,33
26.03.2012;13.082,62;13.241,63;13.243,86;13.082,39
23.03.2012;13.045,99;13.080,73;13.099,91;13.002,77
22.03.2012;13.124,40;13.046,14;13.124,47;13.017,42
21.03.2012;13.170,79;13.124,62;13.190,02;13.112,93
20.03.2012;13.238,45;13.170,19;13.238,45;13.123,38
19.03.2012;13.231,94;13.239,13;13.269,71;13.208,63
16.03.2012;13.253,51;13.232,62;13.289,08;13.231,45
15.03.2012;13.192,97;13.252,76;13.253,51;13.170,19
14.03.2012;13.177,15;13.194,10;13.221,27;13.166,25
13.03.2012;12.953,20;13.177,68;13.180,40;12.953,13
12.03.2012;12.920,58;12.959,71;12.976,36;12.919,98
09.03.2012;12.908,62;12.922,02;12.968,79;12.906,43
08.03.2012;12.835,53;12.907,94;12.937,19;12.835,53
07.03.2012;12.756,12;12.837,33;12.857,73;12.751,51
06.03.2012;12.958,65;12.759,15;12.958,73;12.734,86
05.03.2012;12.977,34;12.962,81;12.977,34;12.883,91
02.03.2012;12.980,75;12.977,57;12.997,51;12.927,77
01.03.2012;12.952,29;12.980,30;13.032,67;12.943,06
29.02.2012;13.005,42;12.952,07;13.055,75;12.929,66
28.02.2012;12.976,74;13.005,12;13.021,51;12.952,82
27.02.2012;12.981,13;12.981,51;13.027,52;12.882,59
24.02.2012;12.981,20;12.982,95;13.013,82;12.950,59
23.02.2012;12.937,08;12.984,69;12.996,08;12.882,67
22.02.2012;12.966,22;12.938,67;12.977,91;12.914,83
21.02.2012;12.949,34;12.965,69;13.005,04;12.926,11
17.02.2012;12.903,33;12.949,87;12.967,92;12.903,25
16.02.2012;12.779,81;12.904,08;12.914,00;12.779,58
15.02.2012;12.864,65;12.780,95;12.899,47;12.753,62
14.02.2012;12.871,77;12.878,28;12.878,88;12.786,93
13.02.2012;12.799,11;12.874,04;12.887,93;12.799,11
10.02.2012;12.889,55;12.801,23;12.889,63;12.743,56
09.02.2012;12.884,41;12.890,46;12.924,71;12.846,41
08.02.2012;12.865,79;12.883,95;12.893,64;12.817,69
07.02.2012;12.844,37;12.878,20;12.903,71;12.782,57
06.02.2012;12.860,72;12.845,13;12.860,79;12.793,43
03.02.2012;12.705,04;12.862,23;12.869,95;12.704,96
02.02.2012;12.716,54;12.705,41;12.741,89;12.676,05
01.02.2012;12.632,76;12.716,46;12.784,62;12.632,76
31.01.2012;12.654,78;12.632,91;12.720,10;12.567,33
30.01.2012;12.659,17;12.653,72;12.659,32;12.529,41
27.01.2012;12.733,95;12.660,46;12.733,95;12.630,72
26.01.2012;12.757,33;12.734,63;12.841,95;12.695,16
25.01.2012;12.673,63;12.756,96;12.778,26;12.580,12
24.01.2012;12.708,37;12.675,75;12.708,52;12.613,54
23.01.2012;12.720,25;12.708,82;12.764,49;12.665,83
20.01.2012;12.623,83;12.720,48;12.720,48;12.620,76
19.01.2012;12.578,19;12.623,98;12.625,80;12.563,58
18.01.2012;12.474,69;12.578,95;12.582,28;12.453,20
17.01.2012;12.423,12;12.482,07;12.573,65;12.423,12
13.01.2012;12.469,96;12.422,06;12.470,12;12.311,79
12.01.2012;12.449,91;12.471,02;12.483,70;12.385,08
11.01.2012;12.459,52;12.449,45;12.462,58;12.399,01
10.01.2012;12.394,51;12.462,47;12.514,69;12.394,51
09.01.2012;12.359,31;12.392,69;12.409,08;12.333,85
06.01.2012;12.407,45;12.359,92;12.415,24;12.332,41
05.01.2012;12.418,42;12.415,70;12.435,98;12.283,90
04.01.2012;12.392,46;12.418,42;12.430,00;12.337,25
03.01.2012;12.221,19;12.397,38;12.479,65;12.221,19
30.12.2011;12.286,13;12.217,56;12.290,06;12.213,78
29.12.2011;12.152,09;12.287,04;12.293,96;12.152,09
28.12.2011;12.288,85;12.151,41;12.299,11;12.140,17
27.12.2011;12.293,47;12.291,35;12.328,47;12.269,97
23.12.2011;12.169,80;12.294,00;12.297,44;12.169,80
22.12.2011;12.107,59;12.169,65;12.182,71;12.107,37
21.12.2011;12.103,28;12.107,74;12.119,70;11.999,44
20.12.2011;11.769,21;12.103,58;12.117,13;11.768,83
19.12.2011;11.866,54;11.766,26;11.925,88;11.735,19
16.12.2011;11.870,25;11.866,39;11.968,18;11.819,31
15.12.2011;11.825,29;11.868,81;11.967,84;11.825,22
14.12.2011;11.949,72;11.823,48;11.950,02;11.786,47
13.12.2011;12.018,66;11.954,94;12.147,70;11.904,38
12.12.2011;12.181,08;12.021,39;12.181,38;11.940,86
09.12.2011;11.996,03;12.184,26;12.212,83;11.995,51
08.12.2011;12.195,91;11.997,70;12.195,91;11.966,22
07.12.2011;12.144,41;12.196,37;12.257,67;12.060,37
06.12.2011;12.097,75;12.150,13;12.215,71;12.076,71
05.12.2011;12.021,54;12.097,83;12.186,53;12.021,46
02.12.2011;12.022,37;12.019,42;12.146,68;12.007,12
01.12.2011;12.046,21;12.020,03;12.062,64;11.974,62
30.11.2011;11.559,27;12.045,68;12.045,68;11.559,27
29.11.2011;11.523,01;11.555,63;11.624,01;11.517,04
28.11.2011;11.232,47;11.523,01;11.562,10;11.232,16
25.11.2011;11.251,88;11.231,78;11.361,47;11.231,56
23.11.2011;11.492,74;11.257,55;11.492,82;11.257,55
22.11.2011;11.542,39;11.493,72;11.571,75;11.433,97
21.11.2011;11.795,55;11.547,31;11.795,70;11.454,07
18.11.2011;11.768,98;11.796,16;11.854,81;11.755,82
17.11.2011;11.905,67;11.770,73;11.948,43;11.676,35
16.11.2011;12.084,74;11.905,59;12.109,03;11.890,57
15.11.2011;12.077,92;12.096,16;12.165,11;12.001,26
14.11.2011;12.153,00;12.078,98;12.170,56;12.027,03
11.11.2011;11.896,28;12.153,68;12.179,72;11.896,28
10.11.2011;11.780,03;11.893,79;11.961,14;11.779,88
09.11.2011;12.166,40;11.780,94;12.166,40;11.736,93
08.11.2011;12.055,52;12.170,18;12.187,51;12.002,17
07.11.2011;11.983,02;12.068,39;12.074,44;11.880,69
04.11.2011;12.043,41;11.983,24;12.043,49;11.850,31
03.11.2011;11.835,59;12.044,47;12.065,93;11.835,43
02.11.2011;11.658,49;11.836,04;11.876,83;11.658,49
01.11.2011;11.951,53;11.657,96;11.951,76;11.630,03
31.10.2011;12.229,22;11.955,01;12.229,29;11.954,41
28.10.2011;12.207,34;12.231,11;12.251,92;12.164,24
27.10.2011;11.872,07;12.208,55;12.284,31;11.872,07
26.10.2011;11.707,76;11.869,04;11.891,21;11.694,36
25.10.2011;11.912,63;11.706,62;11.912,86;11.682,52
24.10.2011;11.807,96;11.913,62;11.940,75;11.805,77
21.10.2011;11.543,22;11.808,79;11.812,46;11.542,84
20.10.2011;11.502,13;11.541,78;11.581,25;11.391,14
19.10.2011;11.577,54;11.504,62;11.633,70;11.469,17
18.10.2011;11.396,17;11.577,05;11.652,74;11.296,12
17.10.2011;11.643,35;11.397,00;11.643,35;11.378,35
14.10.2011;11.478,97;11.644,49;11.646,83;11.478,66
13.10.2011;11.518,09;11.478,13;11.518,09;11.377,82
12.10.2011;11.417,36;11.518,85;11.625,30;11.417,28
11.10.2011;11.432,80;11.416,30;11.447,86;11.365,67
10.10.2011;11.104,56;11.433,18;11.433,33;11.104,56
07.10.2011;11.123,41;11.103,12;11.232,05;11.051,13
06.10.2011;10.939,87;11.123,33;11.132,60;10.858,67
05.10.2011;10.800,47;10.939,95;10.950,89;10.738,10
04.10.2011;10.651,44;10.808,71;10.825,44;10.404,49
03.10.2011;10.912,10;10.655,30;10.979,19;10.653,34
30.09.2011;11.152,32;10.913,38;11.152,39;10.909,52
29.09.2011;11.012,79;11.153,98;11.271,14;10.965,45
28.09.2011;11.189,10;11.010,90;11.317,08;10.996,98
27.09.2011;11.045,23;11.190,69;11.369,30;11.045,23
26.09.2011;10.771,78;11.043,86;11.057,49;10.771,78
23.09.2011;10.732,77;10.771,48;10.808,49;10.638,73
22.09.2011;11.121,89;10.733,83;11.122,12;10.597,14
21.09.2011;11.408,58;11.124,84;11.447,86;11.117,28
20.09.2011;11.401,47;11.408,66;11.550,22;11.373,92
19.09.2011;11.506,67;11.401,01;11.506,82;11.255,25
16.09.2011;11.433,71;11.509,09;11.532,47;11.407,41
15.09.2011;11.247,72;11.433,18;11.433,40;11.247,49
14.09.2011;11.106,83;11.246,73;11.386,78;10.993,84
13.09.2011;11.054,99;11.105,85;11.140,85;10.987,18
12.09.2011;10.990,01;11.061,12;11.062,03;10.824,76
09.09.2011;11.294,60;10.992,13;11.294,83;10.935,64
08.09.2011;11.414,86;11.295,81;11.477,30;11.283,74
07.09.2011;11.137,63;11.414,86;11.414,86;11.137,63
06.09.2011;11.237,31;11.139,30;11.237,46;10.932,53
02.09.2011;11.492,06;11.240,26;11.492,14;11.211,35
01.09.2011;11.613,30;11.493,57;11.716,84;11.488,46
31.08.2011;11.560,48;11.613,53;11.712,60;11.528,08
30.08.2011;11.532,13;11.559,95;11.630,07;11.429,39
29.08.2011;11.286,65;11.539,25;11.541,78;11.286,58
26.08.2011;11.145,20;11.284,54;11.326,43;10.929,20
25.08.2011;11.321,02;11.149,82;11.406,39;11.106,76
24.08.2011;11.175,78;11.320,71;11.331,57;11.113,04
23.08.2011;10.854,58;11.176,76;11.176,84;10.854,43
22.08.2011;10.820,37;10.854,65;11.020,55;10.820,37
19.08.2011;10.989,75;10.817,65;11.086,40;10.801,41
18.08.2011;11.406,27;10.990,58;11.406,50;10.881,60
17.08.2011;11.392,01;11.410,21;11.529,67;11.322,30
16.08.2011;11.480,48;11.405,93;11.488,01;11.292,63
15.08.2011;11.269,85;11.482,90;11.484,60;11.269,85
12.08.2011;11.143,46;11.269,02;11.346,67;11.142,18
11.08.2011;10.729,85;11.143,31;11.278,90;10.729,85
10.08.2011;11.228,00;10.719,94;11.228,00;10.686,49
09.08.2011;10.810,91;11.239,77;11.244,01;10.604,07
08.08.2011;11.433,93;10.809,85;11.434,09;10.809,85
05.08.2011;11.383,98;11.444,61;11.555,41;11.139,00
04.08.2011;11.893,86;11.383,68;11.893,94;11.372,14
03.08.2011;11.863,74;11.896,44;11.904,91;11.700,34
02.08.2011;12.129,77;11.866,62;12.130,30;11.865,56
01.08.2011;12.144,22;12.132,49;12.282,42;11.998,08
29.07.2011;12.239,36;12.143,24;12.243,07;12.083,45
28.07.2011;12.301,72;12.240,11;12.384,90;12.226,83
27.07.2011;12.498,42;12.302,55;12.498,65;12.289,69
26.07.2011;12.592,12;12.501,30;12.593,40;12.489,04
25.07.2011;12.679,72;12.592,80;12.679,95;12.536,19
22.07.2011;12.724,71;12.681,16;12.740,87;12.644,19
21.07.2011;12.567,07;12.724,41;12.751,43;12.566,61
20.07.2011;12.583,68;12.571,91;12.603,51;12.546,56
19.07.2011;12.386,03;12.587,42;12.607,56;12.385,96
18.07.2011;12.475,11;12.385,16;12.475,26;12.296,23
15.07.2011;12.437,12;12.479,73;12.504,82;12.406,09
14.07.2011;12.491,53;12.437,12;12.581,98;12.414,41
13.07.2011;12.447,33;12.491,61;12.611,04;12.447,33
12.07.2011;12.505,54;12.446,88;12.570,58;12.446,88
11.07.2011;12.655,62;12.505,76;12.655,84;12.470,30
08.07.2011;12.717,90;12.657,20;12.717,90;12.567,41
07.07.2011;12.627,23;12.719,49;12.753,89;12.627,23
06.07.2011;12.562,47;12.626,02;12.643,24;12.539,21
05.07.2011;12.583,00;12.569,87;12.601,80;12.540,58
04.07.2011;12.582,77;12.582,77;12.582,77;12.582,77
01.07.2011;12.412,07;12.582,77;12.596,13;12.404,08
30.06.2011;12.262,25;12.414,34;12.427,09;12.262,10
29.06.2011;12.187,63;12.261,42;12.284,39;12.175,86
28.06.2011;12.042,28;12.188,69;12.190,43;12.042,28
27.06.2011;11.934,66;12.043,56;12.098,81;11.934,05
24.06.2011;12.049,24;11.934,58;12.057,19;11.925,42
23.06.2011;12.108,35;12.050,00;12.108,73;11.874,94
22.06.2011;12.189,71;12.109,67;12.207,99;12.105,85
21.06.2011;12.081,33;12.190,01;12.217,33;12.081,18
20.06.2011;12.004,28;12.080,38;12.099,87;11.971,29
17.06.2011;11.962,66;12.004,36;12.072,89;11.962,51
16.06.2011;11.896,13;11.961,52;11.990,02;11.875,77
15.06.2011;12.075,12;11.897,27;12.075,20;11.862,53
14.06.2011;11.951,38;12.076,11;12.120,80;11.951,38
13.06.2011;11.945,33;11.952,97;12.011,66;11.917,78
10.06.2011;12.124,17;11.951,91;12.124,85;11.937,42
09.06.2011;12.049,47;12.124,36;12.183,12;12.049,09
08.06.2011;12.066,27;12.048,94;12.098,36;12.024,26
07.06.2011;12.090,18;12.070,81;12.178,89;12.066,61
06.06.2011;12.151,19;12.089,96;12.151,49;12.070,66
